term_rank,n,p,i,n_chars,max_pos,stop,stem_porter,stem_snowball,stem_lancaster,term_rank2,zipf_k,zipf_k2,df,idf,tfidf_mean,tfidf_sum,tfidf_median,tfidf_max,dfidf,dp,dh
717,23,0.00016371971185330714,12.576484346796851,5,NNS,0,term,term,term,196,16491,0.0320890635232482,23,6.40569645257996,0.001016206472961956,1.9816026222758143,0.0,0.16424862698922973,147.3310184093391,0.011794871794871795,0.07555436841504569
718,23,0.00016371971185330714,12.576484346796851,4,NN,0,wage,wage,wag,196,16514,0.0320890635232482,21,6.536940985858212,0.0011876848273821964,2.315985413395283,0.0,0.2334621780663647,137.27576070302246,0.010769230769230769,0.07039782600154998
719,23,0.00016371971185330714,12.576484346796851,6,NNP,0,jacki,jacki,jacky,196,16537,0.0320890635232482,23,6.40569645257996,0.0012392952881541454,2.4166258119005835,0.0,0.45754974661285425,147.3310184093391,0.011794871794871795,0.07555436841504569
720,23,0.00016371971185330714,12.576484346796851,8,JJ,0,fullback,fullback,fullback,196,16560,0.0320890635232482,21,6.536940985858212,0.0010068217543259162,1.9633024209355363,0.0,0.2178980328619404,137.27576070302246,0.010769230769230769,0.07039782600154998
721,23,0.00016371971185330714,12.576484346796851,12,JJ,0,profession,profession,profess,196,16583,0.0320890635232482,22,6.469826789999676,0.0008966435941844806,1.7484550086597372,0.0,0.19028902323528457,142.33618937999287,0.011282051282051283,0.07299291763076558
722,23,0.00016371971185330714,12.576484346796851,7,VBD,0,chang,chang,chang,196,16606,0.0320890635232482,23,6.40569645257996,0.0009905884567802887,1.9316474907215628,0.0,0.2066353694380632,147.3310184093391,0.011794871794871795,0.07555436841504569
723,23,0.00016371971185330714,12.576484346796851,2,CD,0,40,40,40,196,16629,0.0320890635232482,23,6.40569645257996,0.0009651570265365704,1.8820562017463123,0.0,0.16857095927842,147.3310184093391,0.011794871794871795,0.07555436841504569
724,23,0.00016371971185330714,12.576484346796851,7,NN,0,sign,sign,sign,196,16652,0.0320890635232482,22,6.469826789999676,0.0009872280025193724,1.9250946049127764,0.0,0.2396232144444324,142.33618937999287,0.011282051282051283,0.07299291763076558
725,23,0.00016371971185330714,12.576484346796851,7,JJ,0,maximum,maximum,maxim,196,16675,0.0320890635232482,22,6.469826789999676,0.0011337689918557087,2.210849534118632,0.0,0.3009221762790547,142.33618937999287,0.011282051282051283,0.07299291763076558
726,23,0.00016371971185330714,12.576484346796851,9,JJ,0,semifin,semifin,semifin,196,16698,0.0320890635232482,21,6.536940985858212,0.0008632168110795614,1.6832727816051447,0.0,0.15085248428903567,137.27576070302246,0.010769230769230769,0.07039782600154998
727,23,0.00016371971185330714,12.576484346796851,8,VBD,0,believ,believ,believ,196,16721,0.0320890635232482,22,6.469826789999676,0.0008955237681724287,1.746271347936236,0.0,0.15404349499999226,142.33618937999287,0.011282051282051283,0.07299291763076558
728,23,0.00016371971185330714,12.576484346796851,5,VBD,0,spoke,spoke,spok,196,16744,0.0320890635232482,23,6.40569645257996,0.0008850146639637587,1.7257785947293294,0.0,0.18840283684058706,147.3310184093391,0.011794871794871795,0.07555436841504569
729,23,0.00016371971185330714,12.576484346796851,3,NN,0,ye,yes,ye,196,16767,0.0320890635232482,23,6.40569645257996,0.004221041493724226,8.23103091276224,0.0,6.40569645257996,147.3310184093391,0.011794871794871795,0.07555436841504569
730,23,0.00016371971185330714,12.576484346796851,6,VBG,0,come,come,com,196,16790,0.0320890635232482,23,6.40569645257996,0.0008021500183908693,1.564192535862195,0.0,0.16014241131449902,147.3310184093391,0.011794871794871795,0.07555436841504569
731,23,0.00016371971185330714,12.576484346796851,9,NN,0,assist,assist,assist,196,16813,0.0320890635232482,23,6.40569645257996,0.001020062926144306,1.9891227059813965,0.0,0.16424862698922973,147.3310184093391,0.011794871794871795,0.07555436841504569
732,23,0.00016371971185330714,12.576484346796851,4,NN,0,star,star,star,196,16836,0.0320890635232482,23,6.40569645257996,0.0016344957427260217,3.1872666983157423,0.0,1.60142411314499,147.3310184093391,0.011794871794871795,0.07555436841504569
733,23,0.00016371971185330714,12.576484346796851,8,NN,0,interest,interest,interest,196,16859,0.0320890635232482,23,6.40569645257996,0.0009170800864488802,1.7883061685753163,0.0,0.17312693115080974,147.3310184093391,0.011794871794871795,0.07555436841504569
734,23,0.00016371971185330714,12.576484346796851,5,VBN,0,spent,spent,spent,196,16882,0.0320890635232482,23,6.40569645257996,0.000942671496144513,1.8382094174818004,0.0,0.1455840102859082,147.3310184093391,0.011794871794871795,0.07555436841504569
735,23,0.00016371971185330714,12.576484346796851,4,NN,0,cost,cost,cost,196,16905,0.0320890635232482,21,6.536940985858212,0.0009688480973413416,1.889253789815616,0.0,0.1720247627857424,137.27576070302246,0.010769230769230769,0.07039782600154998
736,23,0.00016371971185330714,12.576484346796851,5,NNP,0,henri,henri,henry,196,16928,0.0320890635232482,20,6.60733031374961,0.0011269625228658168,2.197576919588343,0.0,0.36707390631942277,132.14660627499222,0.010256410256410256,0.0677674903974319
737,23,0.00016371971185330714,12.576484346796851,8,NNP,0,matthew,matthew,matthew,196,16951,0.0320890635232482,19,6.681330895193388,0.0009404159199334944,1.8338110438703141,0.0,0.1838898411521116,126.94528700867437,0.009743589743589744,0.06510014718393557
738,23,0.00016371971185330714,12.576484346796851,3,NNP,0,ill,ill,il,196,16974,0.0320890635232482,21,6.536940985858212,0.0008230116282693614,1.6048726751252547,0.0,0.1766740806988706,137.27576070302246,0.010769230769230769,0.07039782600154998
739,23,0.00016371971185330714,12.576484346796851,5,NNP,0,dunn,dunn,dun,196,16997,0.0320890635232482,19,6.681330895193388,0.001055920047054894,2.0590440917570434,0.0,0.3817903368681936,126.94528700867437,0.009743589743589744,0.06510014718393557
740,23,0.00016371971185330714,12.576484346796851,7,NN,0,reserv,reserv,reserv,196,17020,0.0320890635232482,22,6.469826789999676,0.0009414734953319043,1.8358733158972134,0.0,0.15974880962962162,142.33618937999287,0.011282051282051283,0.07299291763076558
741,23,0.00016371971185330714,12.576484346796851,6,NN,0,injuri,injuri,injury,196,17043,0.0320890635232482,23,6.40569645257996,0.0009521773451134716,1.8567458229712694,0.0,0.12560189122705803,147.3310184093391,0.011794871794871795,0.07555436841504569
742,22,0.000156601463511859,12.640614684216567,4,NN,0,door,door,door,197,16324,0.030850488311836222,21,6.536940985858212,0.0008870808924207811,1.7298077402205232,0.0,0.2514208071483928,137.27576070302246,0.010769230769230769,0.07039782600154998
743,22,0.000156601463511859,12.640614684216567,3,VB,0,use,use,us,197,16346,0.030850488311836222,22,6.469826789999676,0.0008159065310577595,1.5910177355626312,0.0,0.1658929946153763,142.33618937999287,0.011282051282051283,0.07299291763076558
744,22,0.000156601463511859,12.640614684216567,10,VBN,0,approach,approach,approach,197,16368,0.030850488311836222,22,6.469826789999676,0.0008742606045255004,1.7048081788247258,0.0,0.15046108813952735,142.33618937999287,0.011282051282051283,0.07299291763076558
745,22,0.000156601463511859,12.640614684216567,8,JJS,0,greatest,greatest,greatest,197,16390,0.030850488311836222,18,6.759333407194661,0.0009429126311653559,1.838679630772444,0.0,0.21981572055917598,121.6680013295039,0.009230769230769232,0.06239384683564303
746,22,0.000156601463511859,12.640614684216567,7,VBG,0,lead,lead,lead,197,16412,0.030850488311836222,22,6.469826789999676,0.0009476658881965923,1.847948481983355,0.0,0.17971741083332432,142.33618937999287,0.011282051282051283,0.07299291763076558
747,22,0.000156601463511859,12.640614684216567,2,CD,0,31,31,31,197,16434,0.030850488311836222,22,6.469826789999676,0.000996398912057508,1.9429778785121405,0.0,0.12441974596153223,142.33618937999287,0.011282051282051283,0.07299291763076558
748,22,0.000156601463511859,12.640614684216567,3,NN,0,age,age,ag,197,16456,0.030850488311836222,22,6.469826789999676,0.0008872051116675877,1.730049967751796,0.0,0.2156608929999892,142.33618937999287,0.011282051282051283,0.07299291763076558
749,22,0.000156601463511859,12.640614684216567,9,NNP,0,ferguson,ferguson,ferguson,197,16478,0.030850488311836222,20,6.60733031374961,0.0009851019036412625,1.9209487121004618,0.0,0.38866648904409473,132.14660627499222,0.010256410256410256,0.0677674903974319
750,22,0.000156601463511859,12.640614684216567,7,VB,0,receiv,receiv,receiv,197,16500,0.030850488311836222,22,6.469826789999676,0.0009282795193061785,1.810145062647048,0.0,0.26957611624998645,142.33618937999287,0.011282051282051283,0.07299291763076558
751,22,0.000156601463511859,12.640614684216567,6,NNP,0,monday,monday,monday,197,16522,0.030850488311836222,22,6.469826789999676,0.0009361887623015977,1.8255680864881156,0.0,0.15046108813952735,142.33618937999287,0.011282051282051283,0.07299291763076558
752,22,0.000156601463511859,12.640614684216567,4,VB,0,sign,sign,sign,197,16544,0.030850488311836222,21,6.536940985858212,0.0008684835504008504,1.6935429232816583,0.0,0.21086906405994232,137.27576070302246,0.010769230769230769,0.07039782600154998
753,22,0.000156601463511859,12.640614684216567,5,VBD,0,stood,stood,stood,197,16566,0.030850488311836222,21,6.536940985858212,0.001635626077279025,3.1894708506940987,0.0,1.634235246464553,137.27576070302246,0.010769230769230769,0.07039782600154998
754,22,0.000156601463511859,12.640614684216567,8,NN,0,hospit,hospit,hospit,197,16588,0.030850488311836222,20,6.60733031374961,0.0009314183577475287,1.816265797607681,0.0,0.1887808661071317,132.14660627499222,0.010256410256410256,0.0677674903974319
755,22,0.000156601463511859,12.640614684216567,10,NN,0,appear,appear,appear,197,16610,0.030850488311836222,22,6.469826789999676,0.0009882746684016725,1.9271356033832614,0.0,0.15046108813952735,142.33618937999287,0.011282051282051283,0.07299291763076558
756,22,0.000156601463511859,12.640614684216567,4,NN,0,tour,tour,tour,197,16632,0.030850488311836222,20,6.60733031374961,0.001125093391266085,2.193932112968866,0.0,0.38866648904409473,132.14660627499222,0.010256410256410256,0.0677674903974319
757,22,0.000156601463511859,12.640614684216567,3,NNP,0,ive,ive,iv,197,16654,0.030850488311836222,19,6.681330895193388,0.0013174640906775446,2.569054976821212,0.0,0.703297988967725,126.94528700867437,0.009743589743589744,0.06510014718393557
758,22,0.000156601463511859,12.640614684216567,7,NN,0,troubl,troubl,troubl,197,16676,0.030850488311836222,22,6.469826789999676,0.002390963742289732,4.662379297464978,0.0,3.234913394999838,142.33618937999287,0.011282051282051283,0.07299291763076558
759,22,0.000156601463511859,12.640614684216567,5,JJ,0,black,black,black,197,16698,0.030850488311836222,21,6.536940985858212,0.0008016237893126876,1.5631663891597407,0.0,0.13761981022859393,137.27576070302246,0.010769230769230769,0.07039782600154998
760,22,0.000156601463511859,12.640614684216567,5,VBD,0,love,love,lov,197,16720,0.030850488311836222,21,6.536940985858212,0.0008736214136601232,1.7035617566372403,0.0,0.1790942735851565,137.27576070302246,0.010769230769230769,0.07039782600154998
761,22,0.000156601463511859,12.640614684216567,7,NNP,0,paisley,paisley,paisley,197,16742,0.030850488311836222,18,6.759333407194661,0.0008849924017645903,1.7257351834409511,0.0,0.20482828506650488,121.6680013295039,0.009230769230769232,0.06239384683564303
762,22,0.000156601463511859,12.640614684216567,10,NN,0,televis,televis,televid,197,16764,0.030850488311836222,21,6.536940985858212,0.0007594412503164502,1.480910438117078,0.0,0.1766740806988706,137.27576070302246,0.010769230769230769,0.07039782600154998
763,22,0.000156601463511859,12.640614684216567,5,NN,0,coach,coach,coach,197,16786,0.030850488311836222,22,6.469826789999676,0.0008577804525011691,1.6726718823772797,0.0,0.17486018351350477,142.33618937999287,0.011282051282051283,0.07299291763076558
764,22,0.000156601463511859,12.640614684216567,7,NN,0,refere,refere,ref,197,16808,0.030850488311836222,20,6.60733031374961,0.0007747893471638117,1.5108392269694328,0.0,0.18612198066900312,132.14660627499222,0.010256410256410256,0.0677674903974319
765,22,0.000156601463511859,12.640614684216567,5,RB,0,mayb,mayb,mayb,197,16830,0.030850488311836222,21,6.536940985858212,0.0009019552686917185,1.758812773948851,0.0,0.2842148254720962,137.27576070302246,0.010769230769230769,0.07039782600154998
766,22,0.000156601463511859,12.640614684216567,2,CD,0,11,11,11,197,16852,0.030850488311836222,22,6.469826789999676,0.0008892612508247027,1.7340594391081703,0.0,0.1617456697499919,142.33618937999287,0.011282051282051283,0.07299291763076558
767,22,0.000156601463511859,12.640614684216567,5,CD,0,seven,seven,sev,197,16874,0.030850488311836222,21,6.536940985858212,0.002569767322724629,5.011046279313026,0.0,3.268470492929106,137.27576070302246,0.010769230769230769,0.07039782600154998
768,22,0.000156601463511859,12.640614684216567,4,NN,0,case,case,cas,197,16896,0.030850488311836222,22,6.469826789999676,0.0010923369458945092,2.130057044494293,0.0,0.4313217859999784,142.33618937999287,0.011282051282051283,0.07299291763076558
769,22,0.000156601463511859,12.640614684216567,7,VBD,0,enjoy,enjoy,enjoy,197,16918,0.030850488311836222,22,6.469826789999676,0.0009167961661092007,1.7877525239129415,0.0,0.19605535727271745,142.33618937999287,0.011282051282051283,0.07299291763076558
770,22,0.000156601463511859,12.640614684216567,8,NN,0,hattrick,hattrick,hattrick,197,16940,0.030850488311836222,22,6.469826789999676,0.0008819140768120859,1.7197324497835675,0.0,0.1617456697499919,142.33618937999287,0.011282051282051283,0.07299291763076558
771,21,0.00014948321517041087,12.707728880075104,4,NNP,0,rou,rous,rou,198,16191,0.029597676603741352,18,6.759333407194661,0.0011170064213447408,2.1781625216222444,0.0,0.3653693733618736,121.6680013295039,0.009230769230769232,0.06239384683564303
772,21,0.00014948321517041087,12.707728880075104,9,JJ,0,differ,differ,diff,198,16212,0.029597676603741352,21,6.536940985858212,0.0012301811925821953,2.398853325535281,0.0,0.4669243561327294,137.27576070302246,0.010769230769230769,0.07039782600154998
773,21,0.00014948321517041087,12.707728880075104,4,NNP,0,herd,herd,herd,198,16233,0.029597676603741352,17,6.841795567386634,0.0008182118102440533,1.595513029975904,0.0,0.15317452762805897,116.31052464557278,0.008717948717948718,0.05964642289516552
774,21,0.00014948321517041087,12.707728880075104,4,VB,0,hear,hear,hear,198,16254,0.029597676603741352,20,6.60733031374961,0.0011277103641545475,2.1990352101013677,0.0,0.7341478126388455,132.14660627499222,0.010256410256410256,0.0677674903974319
775,21,0.00014948321517041087,12.707728880075104,7,NNP,0,stéfano,stéfano,stéfano,198,16275,0.029597676603741352,17,6.841795567386634,0.0013558415670542876,2.643891055755861,0.0,0.48869968338475955,116.31052464557278,0.008717948717948718,0.05964642289516552
776,21,0.00014948321517041087,12.707728880075104,5,VBN,0,begun,begun,begun,198,16296,0.029597676603741352,21,6.536940985858212,0.0008147008333531397,1.5886666250386223,0.0,0.18676974245309177,137.27576070302246,0.010769230769230769,0.07039782600154998
777,21,0.00014948321517041087,12.707728880075104,6,JJ,0,public,public,publ,198,16317,0.029597676603741352,20,6.60733031374961,0.0007995725202494236,1.5591664144863762,0.0,0.14682956252776913,132.14660627499222,0.010256410256410256,0.0677674903974319
778,21,0.00014948321517041087,12.707728880075104,9,VBD,0,travel,travel,travel,198,16338,0.029597676603741352,21,6.536940985858212,0.0008204094273440871,1.59979838332097,0.0,0.13618627053871274,137.27576070302246,0.010769230769230769,0.07039782600154998
779,21,0.00014948321517041087,12.707728880075104,8,VBD,0,declar,declar,decl,198,16359,0.029597676603741352,21,6.536940985858212,0.0009491060591892796,1.8507568154190952,0.0,0.1980891207835822,137.27576070302246,0.010769230769230769,0.07039782600154998
780,21,0.00014948321517041087,12.707728880075104,4,NNS,0,eye,eye,ey,198,16380,0.029597676603741352,19,6.681330895193388,0.001877783398558106,3.6616776271883067,0.0,2.227110298397796,126.94528700867437,0.009743589743589744,0.06510014718393557
781,21,0.00014948321517041087,12.707728880075104,5,NN,0,field,field,field,198,16401,0.029597676603741352,21,6.536940985858212,0.0007928980557873471,1.5461512087853269,0.0,0.16342352464645532,137.27576070302246,0.010769230769230769,0.07039782600154998
782,21,0.00014948321517041087,12.707728880075104,5,NN,0,stand,stand,stand,198,16422,0.029597676603741352,19,6.681330895193388,0.0007245490338148742,1.4128706159390048,0.0,0.1132428965287015,126.94528700867437,0.009743589743589744,0.06510014718393557
783,21,0.00014948321517041087,12.707728880075104,5,NN,0,stori,stori,story,198,16443,0.029597676603741352,20,6.60733031374961,0.001033108280624262,2.014561147217311,0.0,0.5082561779807393,132.14660627499222,0.010256410256410256,0.0677674903974319
